Id,date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Usage_kWh
269,3/1/2018 19:15,0.86,1.58,0.02,99.97,99.91,69300,Weekday,Wednesday,Maximum_Load,37.94
270,3/1/2018 19:30,3.74,0.79,0.02,99.56,99.98,70200,Weekday,Wednesday,Maximum_Load,39.71
271,3/1/2018 19:45,5.69,0.18,0.02,99.14,100,71100,Weekday,Wednesday,Maximum_Load,43.2
272,3/1/2018 20:00,1.19,1.66,0.02,99.95,99.9,72000,Weekday,Wednesday,Maximum_Load,37.33
273,3/1/2018 20:15,5.62,0.54,0.02,99.07,99.99,72900,Weekday,Wednesday,Medium_Load,41
274,3/1/2018 20:30,2.88,1.22,0.02,99.7,99.95,73800,Weekday,Wednesday,Medium_Load,37.3
275,3/1/2018 20:45,2.02,6.98,0.02,99.81,97.8,74700,Weekday,Wednesday,Medium_Load,32.72
276,3/1/2018 21:00,0,23.83,0,100,38.13,75600,Weekday,Wednesday,Medium_Load,9.83
277,3/1/2018 21:15,0,24.8,0,100,30.56,76500,Weekday,Wednesday,Medium_Load,7.96
278,3/1/2018 21:30,0,26.82,0,100,19.88,77400,Weekday,Wednesday,Medium_Load,5.44
279,3/1/2018 21:45,0,26.78,0,100,18.74,78300,Weekday,Wednesday,Medium_Load,5.11
280,3/1/2018 22:00,0,26.78,0,100,18.99,79200,Weekday,Wednesday,Medium_Load,5.18
281,3/1/2018 22:15,1.91,15.16,0,93.34,31.15,80100,Weekday,Wednesday,Maximum_Load,4.97
282,3/1/2018 22:30,5.26,,0,67.02,100,81000,Weekday,Wednesday,Maximum_Load,4.75
283,3/1/2018 22:45,5.15,,0,66.94,100,81900,Weekday,Wednesday,Maximum_Load,4.64
284,3/1/2018 23:00,4.97,,0,68.24,100,82800,Weekday,Wednesday,Maximum_Load,4.64
285,3/1/2018 23:15,4.39,,0,73.22,100,83700,Weekday,Wednesday,Light_Load,4.72
286,3/1/2018 23:30,4.25,,0,73.52,100,84600,Weekday,Wednesday,Light_Load,4.61
287,3/1/2018 23:45,4.43,,0,71.8,100,85500,Weekday,Wednesday,Light_Load,4.57
288,3/1/2018 0:00,4.5,,0,71.25,100,0,Weekday,Wednesday,Light_Load,4.57
289,4/1/2018 0:15,4.57,,0,71.02,100,900,Weekday,Thursday,Light_Load,4.61
290,4/1/2018 0:30,4.57,,0,71.25,100,1800,Weekday,Thursday,Light_Load,4.64
291,4/1/2018 0:45,4.68,,0,70.41,100,2700,Weekday,Thursday,Light_Load,4.64
292,4/1/2018 1:00,4.79,,0,69.34,100,3600,Weekday,Thursday,Light_Load,4.61
293,4/1/2018 1:15,4.64,,0,70.48,100,4500,Weekday,Thursday,Light_Load,4.61
294,4/1/2018 1:30,4.93,,0,68.3,100,5400,Weekday,Thursday,Light_Load,4.61
295,4/1/2018 1:45,4.64,,0,71.01,100,6300,Weekday,Thursday,Light_Load,4.68
296,4/1/2018 2:00,4.79,,0,69.58,100,7200,Weekday,Thursday,Light_Load,4.64
297,4/1/2018 2:15,4.75,,0,69.65,100,8100,Weekday,Thursday,Light_Load,4.61
298,4/1/2018 2:30,4.9,,0,68.76,100,9000,Weekday,Thursday,Light_Load,4.64
299,4/1/2018 2:45,4.9,,0,68.52,100,9900,Weekday,Thursday,Light_Load,4.61
300,4/1/2018 3:00,4.93,,0,68.85,100,10800,Weekday,Thursday,Light_Load,4.68
301,4/1/2018 3:15,5,,0,68.34,100,11700,Weekday,Thursday,Light_Load,4.68
302,4/1/2018 3:30,4.86,,0,68.82,100,12600,Weekday,Thursday,Light_Load,4.61
303,4/1/2018 3:45,4.86,,0,68.82,100,13500,Weekday,Thursday,Light_Load,4.61
304,4/1/2018 4:00,5.15,,0,67.25,100,14400,Weekday,Thursday,Light_Load,4.68
305,4/1/2018 4:15,4.72,,0,69.87,100,15300,Weekday,Thursday,Light_Load,4.61
306,4/1/2018 4:30,4.72,,0,70.1,100,16200,Weekday,Thursday,Light_Load,4.64
307,4/1/2018 4:45,4.54,,0,71.48,100,17100,Weekday,Thursday,Light_Load,4.64
308,4/1/2018 5:00,4.64,,0,70.48,100,18000,Weekday,Thursday,Light_Load,4.61
309,4/1/2018 5:15,4.5,,0,71.56,100,18900,Weekday,Thursday,Light_Load,4.61
310,4/1/2018 5:30,4.5,,0,71.79,100,19800,Weekday,Thursday,Light_Load,4.64
311,4/1/2018 5:45,4.39,,0,72.42,100,20700,Weekday,Thursday,Light_Load,4.61
312,4/1/2018 6:00,4.54,,0,71.25,100,21600,Weekday,Thursday,Light_Load,4.61
313,4/1/2018 6:15,4.64,,0,70.48,100,22500,Weekday,Thursday,Light_Load,4.61
314,4/1/2018 6:30,4.82,,0,69.35,100,23400,Weekday,Thursday,Light_Load,4.64
315,4/1/2018 6:45,4.68,,0,69.86,100,24300,Weekday,Thursday,Light_Load,4.57
316,4/1/2018 7:00,4.57,,0,71.25,100,25200,Weekday,Thursday,Light_Load,4.64
317,4/1/2018 7:15,4.61,,0,70.17,100,26100,Weekday,Thursday,Light_Load,4.54
318,4/1/2018 7:30,4.79,,0,74.56,100,27000,Weekday,Thursday,Light_Load,5.36
319,4/1/2018 7:45,4.9,,0,82.15,100,27900,Weekday,Thursday,Light_Load,7.06
320,4/1/2018 8:00,4.68,,0,85.78,100,28800,Weekday,Thursday,Light_Load,7.81
321,4/1/2018 8:15,51.73,,0.04,84.93,100,29700,Weekday,Thursday,Light_Load,83.23
322,4/1/2018 8:30,74.88,,0.06,87.63,100,30600,Weekday,Thursday,Light_Load,136.19
323,4/1/2018 8:45,75.82,,0.05,81.92,100,31500,Weekday,Thursday,Light_Load,108.29
324,4/1/2018 9:00,53.6,,0.06,92.57,100,32400,Weekday,Thursday,Light_Load,131.18
325,4/1/2018 9:15,56.7,,0.06,92.3,100,33300,Weekday,Thursday,Medium_Load,136.04
326,4/1/2018 9:30,46.22,,0.06,94.06,100,34200,Weekday,Thursday,Medium_Load,128.02
327,4/1/2018 9:45,53.53,,0.06,92.75,100,35100,Weekday,Thursday,Medium_Load,132.84
328,4/1/2018 10:00,39.17,,0.05,94.35,100,36000,Weekday,Thursday,Medium_Load,111.49
329,4/1/2018 10:15,38.95,,0.06,95.46,100,36900,Weekday,Thursday,Maximum_Load,124.78
330,4/1/2018 10:30,30.89,,0.04,95.25,100,37800,Weekday,Thursday,Maximum_Load,96.66
331,4/1/2018 10:45,41.04,,0.06,95.28,100,38700,Weekday,Thursday,Maximum_Load,128.81
332,4/1/2018 11:00,28.94,,0.04,93.81,100,39600,Weekday,Thursday,Maximum_Load,78.37
333,4/1/2018 11:15,59.04,,0.05,87.13,100,40500,Weekday,Thursday,Maximum_Load,104.8
334,4/1/2018 11:30,61.2,,0.06,90.7,100,41400,Weekday,Thursday,Maximum_Load,131.83
335,4/1/2018 11:45,60.19,,0.05,88.28,100,42300,Weekday,Thursday,Maximum_Load,113.11
336,4/1/2018 12:00,60.55,,0.06,90.4,100,43200,Weekday,Thursday,Maximum_Load,128.05
337,4/1/2018 12:15,3.78,18.79,0.01,96.61,60.16,44100,Weekday,Thursday,Medium_Load,14.15
338,4/1/2018 12:30,0,26.39,0,100,28.51,45000,Weekday,Thursday,Medium_Load,7.85
339,4/1/2018 12:45,0,26.89,0,100,25.26,45900,Weekday,Thursday,Medium_Load,7.02
340,4/1/2018 13:00,0.07,26.46,0,100,27.71,46800,Weekday,Thursday,Medium_Load,7.63
341,4/1/2018 13:15,21.24,1.19,0.04,96.52,99.99,47700,Weekday,Thursday,Medium_Load,78.37
342,4/1/2018 13:30,51.95,0,0.06,93.37,100,48600,Weekday,Thursday,Medium_Load,135.43
343,4/1/2018 13:45,33.66,0,0.05,95.24,100,49500,Weekday,Thursday,Medium_Load,105.12
344,4/1/2018 14:00,41.4,0,0.06,94.58,100,50400,Weekday,Thursday,Medium_Load,120.6
345,4/1/2018 14:15,41.72,0,0.05,94.28,100,51300,Weekday,Thursday,Medium_Load,117.97
346,4/1/2018 14:30,43.56,0,0.06,94.17,100,52200,Weekday,Thursday,Medium_Load,121.93
347,4/1/2018 14:45,44.35,0,0.06,93.9,100,53100,Weekday,Thursday,Medium_Load,121.07
348,4/1/2018 15:00,38.45,0,0.05,94.87,100,54000,Weekday,Thursday,Medium_Load,115.42
349,4/1/2018 15:15,41.15,0,0.05,94.2,100,54900,Weekday,Thursday,Medium_Load,115.49
350,4/1/2018 15:30,39.06,0,0.05,93.38,100,55800,Weekday,Thursday,Medium_Load,101.92
351,4/1/2018 15:45,51.8,0,0.06,93.63,100,56700,Weekday,Thursday,Medium_Load,138.06
352,4/1/2018 16:00,49.97,0,0.05,92.19,100,57600,Weekday,Thursday,Medium_Load,118.94
353,4/1/2018 16:15,54.94,0,0.07,93.45,100,58500,Weekday,Thursday,Medium_Load,144.29
354,4/1/2018 16:30,28.73,0,0.04,95.09,100,59400,Weekday,Thursday,Medium_Load,88.27
355,4/1/2018 16:45,38.99,0,0.06,95.1,100,60300,Weekday,Thursday,Medium_Load,119.99
356,4/1/2018 17:00,37.26,0,0.04,93.43,100,61200,Weekday,Thursday,Medium_Load,97.63
357,4/1/2018 17:15,43.88,0,0.06,94.79,100,62100,Weekday,Thursday,Maximum_Load,130.61
358,4/1/2018 17:30,51.44,0,0.06,92.15,100,63000,Weekday,Thursday,Maximum_Load,122.04
359,4/1/2018 17:45,1.94,3.46,0.02,99.9,99.68,63900,Weekday,Thursday,Maximum_Load,43.06
360,4/1/2018 18:00,7.09,2.12,0.03,99.42,99.95,64800,Weekday,Thursday,Maximum_Load,65.38
361,4/1/2018 18:15,16.24,0.54,0.02,92.56,99.99,65700,Weekday,Thursday,Maximum_Load,39.71
362,4/1/2018 18:30,33.34,,0.02,83.99,100,66600,Weekday,Thursday,Maximum_Load,51.59
363,4/1/2018 18:45,15.26,,0.02,94.99,100,67500,Weekday,Thursday,Maximum_Load,46.4
364,4/1/2018 19:00,28.55,,0.03,92.03,100,68400,Weekday,Thursday,Maximum_Load,67.18
365,4/1/2018 19:15,18,,0.02,94.76,100,69300,Weekday,Thursday,Maximum_Load,53.39
366,4/1/2018 19:30,16.31,,0.02,95.54,100,70200,Weekday,Thursday,Maximum_Load,52.74
367,4/1/2018 19:45,38.88,,0.03,87.37,100,71100,Weekday,Thursday,Maximum_Load,69.84
368,4/1/2018 20:00,17.93,,0.02,94.37,100,72000,Weekday,Thursday,Maximum_Load,51.16
369,4/1/2018 20:15,28.58,,0.03,91.45,100,72900,Weekday,Thursday,Medium_Load,64.58
370,4/1/2018 20:30,39.92,,0.03,86.65,100,73800,Weekday,Thursday,Medium_Load,69.3
371,4/1/2018 20:45,11.99,0.04,0.02,96.85,100,74700,Weekday,Thursday,Medium_Load,46.62
372,4/1/2018 21:00,3.1,2.77,0.02,99.64,99.71,75600,Weekday,Thursday,Medium_Load,36.22
373,4/1/2018 21:15,0,24.08,0,100,32.52,76500,Weekday,Thursday,Medium_Load,8.28
374,4/1/2018 21:30,0,25.56,0,100,23.14,77400,Weekday,Thursday,Medium_Load,6.08
375,4/1/2018 21:45,0,25.78,0,100,19.99,78300,Weekday,Thursday,Medium_Load,5.26
376,4/1/2018 22:00,0,25.85,0,100,19.54,79200,Weekday,Thursday,Medium_Load,5.15
377,4/1/2018 22:15,2.16,14.65,0,91.91,32.53,80100,Weekday,Thursday,Maximum_Load,5.04
378,4/1/2018 22:30,6.37,0,0,60.34,100,81000,Weekday,Thursday,Maximum_Load,4.82
379,4/1/2018 22:45,6.34,0,0,59.96,100,81900,Weekday,Thursday,Maximum_Load,4.75
380,4/1/2018 23:00,6.01,0,0,62.33,100,82800,Weekday,Thursday,Maximum_Load,4.79
381,4/1/2018 23:15,5.18,0,0,66.72,100,83700,Weekday,Thursday,Light_Load,4.64
382,4/1/2018 23:30,4.79,0,0,69.58,100,84600,Weekday,Thursday,Light_Load,4.64
383,4/1/2018 23:45,5.04,0,0,67.49,100,85500,Weekday,Thursday,Light_Load,4.61
384,4/1/2018 0:00,5.04,0,0,67.73,100,0,Weekday,Thursday,Light_Load,4.64
385,5/1/2018 0:15,5.15,0,0,67.57,100,900,Weekday,Friday,Light_Load,4.72
386,5/1/2018 0:30,5.22,0,0,66.75,100,1800,Weekday,Friday,Light_Load,4.68
387,5/1/2018 0:45,5.54,0,0,64.53,100,2700,Weekday,Friday,Light_Load,4.68
388,5/1/2018 1:00,5.58,0,0,64.58,100,3600,Weekday,Friday,Light_Load,4.72
389,5/1/2018 1:15,5.36,0,0,65.77,100,4500,Weekday,Friday,Light_Load,4.68
390,5/1/2018 1:30,5.33,0,0,65.98,100,5400,Weekday,Friday,Light_Load,4.68
391,5/1/2018 1:45,4.86,0,0,68.82,100,6300,Weekday,Friday,Light_Load,4.61
392,5/1/2018 2:00,4.68,0,0,70.18,100,7200,Weekday,Friday,Light_Load,4.61
393,5/1/2018 2:15,5,0,0,68.02,100,8100,Weekday,Friday,Light_Load,4.64
394,5/1/2018 2:30,4.97,0,0,68.24,100,9000,Weekday,Friday,Light_Load,4.64
395,5/1/2018 2:45,5.22,0,0,66.75,100,9900,Weekday,Friday,Light_Load,4.68
396,5/1/2018 3:00,5.04,0,0,67.73,100,10800,Weekday,Friday,Light_Load,4.64
397,5/1/2018 3:15,5.08,0,0,67.2,100,11700,Weekday,Friday,Light_Load,4.61
398,5/1/2018 3:30,5.04,0,0,68.05,100,12600,Weekday,Friday,Light_Load,4.68
399,5/1/2018 3:45,5,0,0,67.79,100,13500,Weekday,Friday,Light_Load,4.61
400,5/1/2018 4:00,5,0,0,68.65,100,14400,Weekday,Friday,Light_Load,4.72
401,5/1/2018 4:15,4.68,0,0,70.18,100,15300,Weekday,Friday,Light_Load,4.61
402,5/1/2018 4:30,4.72,0,0,69.87,100,16200,Weekday,Friday,Light_Load,4.61
403,5/1/2018 4:45,4.86,0,0,68.82,100,17100,Weekday,Friday,Light_Load,4.61
404,5/1/2018 5:00,4.82,0,0,69.12,100,18000,Weekday,Friday,Light_Load,4.61
405,5/1/2018 5:15,4.97,0,0,68.55,100,18900,Weekday,Friday,Light_Load,4.68
406,5/1/2018 5:30,4.93,0,0,68.54,100,19800,Weekday,Friday,Light_Load,4.64
407,5/1/2018 5:45,4.79,0,0,69.03,100,20700,Weekday,Friday,Light_Load,4.57
408,5/1/2018 6:00,4.93,0,0,68.54,100,21600,Weekday,Friday,Light_Load,4.64
409,5/1/2018 6:15,4.79,0,0,69.34,100,22500,Weekday,Friday,Light_Load,4.61
410,5/1/2018 6:30,4.82,0,0,69.35,100,23400,Weekday,Friday,Light_Load,4.64
411,5/1/2018 6:45,4.72,0,0,69.87,100,24300,Weekday,Friday,Light_Load,4.61
412,5/1/2018 7:00,4.9,0,0,68.52,100,25200,Weekday,Friday,Light_Load,4.61
413,5/1/2018 7:15,5.08,0,0,66.88,100,26100,Weekday,Friday,Light_Load,4.57
414,5/1/2018 7:30,4.97,0,0,73.14,100,27000,Weekday,Friday,Light_Load,5.33
415,5/1/2018 7:45,5.18,0,0,80.3,100,27900,Weekday,Friday,Light_Load,6.98
416,5/1/2018 8:00,4.97,0,0,81.62,100,28800,Weekday,Friday,Light_Load,7.02
417,5/1/2018 8:15,45.22,0,0.03,84.73,100,29700,Weekday,Friday,Light_Load,72.14
418,5/1/2018 8:30,66.56,0,0.05,87.03,100,30600,Weekday,Friday,Light_Load,117.61
419,5/1/2018 8:45,62.35,0,0.05,84.55,100,31500,Weekday,Friday,Light_Load,98.71
420,5/1/2018 9:00,59.44,0,0.06,91.68,100,32400,Weekday,Friday,Light_Load,136.48
421,5/1/2018 9:15,36.47,0,0.06,95.73,100,33300,Weekday,Friday,Medium_Load,120.71
422,5/1/2018 9:30,32.76,0,0.04,94.52,100,34200,Weekday,Friday,Medium_Load,94.82
423,5/1/2018 9:45,39.02,0,0.05,94.67,100,35100,Weekday,Friday,Medium_Load,114.7
424,5/1/2018 10:00,45.47,0,0.06,94.56,100,36000,Weekday,Friday,Medium_Load,132.16
425,5/1/2018 10:15,26.35,0,0.04,94.62,100,36900,Weekday,Friday,Maximum_Load,77.08
426,5/1/2018 10:30,45.4,0,0.06,94.29,100,37800,Weekday,Friday,Maximum_Load,128.56
427,5/1/2018 10:45,46.04,0,0.06,94.46,100,38700,Weekday,Friday,Maximum_Load,132.48
428,5/1/2018 11:00,43.81,0,0.05,93.38,100,39600,Weekday,Friday,Maximum_Load,114.3
429,5/1/2018 11:15,63.86,0,0.06,89.74,100,40500,Weekday,Friday,Maximum_Load,129.85
430,5/1/2018 11:30,65.99,0,0.06,87.67,100,41400,Weekday,Friday,Maximum_Load,120.28
431,5/1/2018 11:45,63.79,0,0.06,89.78,100,42300,Weekday,Friday,Maximum_Load,130.03
432,5/1/2018 12:00,42.19,0,0.04,91.83,100,43200,Weekday,Friday,Maximum_Load,97.88
433,5/1/2018 12:15,0.72,20.2,0,99.67,40.17,44100,Weekday,Friday,Medium_Load,8.86
434,5/1/2018 12:30,0,26.32,0,100,28.81,45000,Weekday,Friday,Medium_Load,7.92
435,5/1/2018 12:45,0,25.74,0,100,30.76,45900,Weekday,Friday,Medium_Load,8.32
436,5/1/2018 13:00,0,25.81,0,100,30.31,46800,Weekday,Friday,Medium_Load,8.21
437,5/1/2018 13:15,10.12,7.6,0.02,98.02,98.87,47700,Weekday,Friday,Medium_Load,50.08
438,5/1/2018 13:30,41.83,0,0.06,94.8,,48600,Weekday,Friday,Medium_Load,124.63
439,5/1/2018 13:45,36.43,0,0.05,95.26,,49500,Weekday,Friday,Medium_Load,114.05
440,5/1/2018 14:00,19.37,0,0.03,96.35,,50400,Weekday,Friday,Medium_Load,69.73
441,5/1/2018 14:15,29.77,0,0.03,92.52,,51300,Weekday,Friday,Medium_Load,72.58
442,5/1/2018 14:30,36.65,0,0.04,92.16,,52200,Weekday,Friday,Medium_Load,87.05
443,5/1/2018 14:45,59.04,0,0.06,91.31,,53100,Weekday,Friday,Medium_Load,132.23
444,5/1/2018 15:00,28.76,0,0.04,94.33,,54000,Weekday,Friday,Medium_Load,81.72
445,5/1/2018 15:15,36.9,0,0.04,93.45,,54900,Weekday,Friday,Medium_Load,96.84
446,5/1/2018 15:30,56.52,0,0.06,91.69,,55800,Weekday,Friday,Medium_Load,129.85
447,5/1/2018 15:45,38.09,0,0.04,92.53,,56700,Weekday,Friday,Medium_Load,92.95
448,5/1/2018 16:00,66.92,0,0.07,90.94,,57600,Weekday,Friday,Medium_Load,146.34
449,5/1/2018 16:15,39.02,0,0.05,92.97,,58500,Weekday,Friday,Medium_Load,98.5
450,5/1/2018 16:30,60.62,0,0.06,90.59,,59400,Weekday,Friday,Medium_Load,129.67
451,5/1/2018 16:45,44.93,0,0.06,93.75,,60300,Weekday,Friday,Medium_Load,121.07
452,5/1/2018 17:00,27.79,0,0.03,92.91,,61200,Weekday,Friday,Medium_Load,69.8
453,5/1/2018 17:15,66.35,0,0.07,91.01,,62100,Weekday,Friday,Maximum_Load,145.69
454,5/1/2018 17:30,51.98,0,0.05,91.47,,63000,Weekday,Friday,Maximum_Load,117.68
455,5/1/2018 17:45,1.8,6.98,0.02,99.91,98.62,63900,Weekday,Friday,Maximum_Load,41.54
456,5/1/2018 18:00,13.5,3.56,0.03,98.42,99.89,64800,Weekday,Friday,Maximum_Load,75.06
457,5/1/2018 18:15,18.9,0.61,0.02,91.68,99.99,65700,Weekday,Friday,Maximum_Load,43.38
458,5/1/2018 18:30,45.68,0,0.03,83.21,100,66600,Weekday,Friday,Maximum_Load,68.54
459,5/1/2018 18:45,24.62,0,0.03,92.47,100,67500,Weekday,Friday,Maximum_Load,59.8
460,5/1/2018 19:00,27.65,0,0.03,92.03,100,68400,Weekday,Friday,Maximum_Load,65.05
461,5/1/2018 19:15,27.72,0,0.03,92.4,100,69300,Weekday,Friday,Maximum_Load,67
462,5/1/2018 19:30,20.92,0,0.03,93.93,100,70200,Weekday,Friday,Maximum_Load,57.28
463,5/1/2018 19:45,19.66,0,0.03,94.28,100,71100,Weekday,Friday,Maximum_Load,55.62
464,5/1/2018 20:00,16.34,0,0.02,95.36,100,72000,Weekday,Friday,Maximum_Load,51.77
465,5/1/2018 20:15,4.18,0.04,0.02,99.56,100,72900,Weekday,Friday,Medium_Load,44.17
466,5/1/2018 20:30,11.52,0.07,0.03,97.89,100,73800,Weekday,Friday,Medium_Load,55.15
467,5/1/2018 20:45,1.4,4.43,0.02,99.93,99.33,74700,Weekday,Friday,Medium_Load,38.05
468,5/1/2018 21:00,0,17.64,0.01,100,74.18,75600,Weekday,Friday,Medium_Load,19.51
469,5/1/2018 21:15,0,24.05,0,100,36.13,76500,Weekday,Friday,Medium_Load,9.32
470,5/1/2018 21:30,0,26.68,0,100,17.03,77400,Weekday,Friday,Medium_Load,4.61
471,5/1/2018 21:45,0,26.64,0,100,16.8,78300,Weekday,Friday,Medium_Load,4.54
472,5/1/2018 22:00,0,26.6,0,100,16.82,79200,Weekday,Friday,Medium_Load,4.54
473,5/1/2018 22:15,1.44,15.19,0,94.78,27.12,80100,Weekday,Friday,Maximum_Load,4.28
474,5/1/2018 22:30,4.32,0,0,68.84,100,81000,Weekday,Friday,Maximum_Load,4.1
475,5/1/2018 22:45,4.21,0,0,70.12,100,81900,Weekday,Friday,Maximum_Load,4.14
476,5/1/2018 23:00,4.07,0,0,70.71,100,82800,Weekday,Friday,Maximum_Load,4.07
477,5/1/2018 23:15,3.2,0,0,78.31,100,83700,Weekday,Friday,Light_Load,4.03
478,5/1/2018 23:30,3.85,0,0,72.65,100,84600,Weekday,Friday,Light_Load,4.07
479,5/1/2018 23:45,4.39,0,0,68.61,100,85500,Weekday,Friday,Light_Load,4.14
480,5/1/2018 0:00,4.5,0,0,67.71,100,0,Weekday,Friday,Light_Load,4.14
481,6/1/2018 0:15,4.5,0,0,67.71,100,900,Weekend,Saturday,Light_Load,4.14
482,6/1/2018 0:30,4.82,0,0,65.16,100,1800,Weekend,Saturday,Light_Load,4.14
483,6/1/2018 0:45,4.68,0,0,65.9,100,2700,Weekend,Saturday,Light_Load,4.1
484,6/1/2018 1:00,4.93,0,0,64.31,100,3600,Weekend,Saturday,Light_Load,4.14
485,6/1/2018 1:15,4.64,0,0,66.58,100,4500,Weekend,Saturday,Light_Load,4.14
486,6/1/2018 1:30,4.57,0,0,67.49,100,5400,Weekend,Saturday,Light_Load,4.18
487,6/1/2018 1:45,5,0,0,63.78,100,6300,Weekend,Saturday,Light_Load,4.14
488,6/1/2018 2:00,5.36,0,0,61.5,100,7200,Weekend,Saturday,Light_Load,4.18
489,6/1/2018 2:15,5.47,0,0,60.72,100,8100,Weekend,Saturday,Light_Load,4.18
490,6/1/2018 2:30,5.4,0,0,61.21,100,9000,Weekend,Saturday,Light_Load,4.18
491,6/1/2018 2:45,5.58,0,0,60.86,100,9900,Weekend,Saturday,Light_Load,4.28
492,6/1/2018 3:00,5.62,0,0,59.95,100,10800,Weekend,Saturday,Light_Load,4.21
493,6/1/2018 3:15,5.54,0,0,59.86,100,11700,Weekend,Saturday,Light_Load,4.14
494,6/1/2018 3:30,5.54,0,0,60.23,100,12600,Weekend,Saturday,Light_Load,4.18
495,6/1/2018 3:45,5.72,0,0,59,100,13500,Weekend,Saturday,Light_Load,4.18
496,6/1/2018 4:00,5.76,0,0,59.64,100,14400,Weekend,Saturday,Light_Load,4.28
497,6/1/2018 4:15,5.8,0,0,58.74,100,15300,Weekend,Saturday,Light_Load,4.21
498,6/1/2018 4:30,5.58,0,0,59.95,100,16200,Weekend,Saturday,Light_Load,4.18
499,6/1/2018 4:45,5.83,0,0,58.54,100,17100,Weekend,Saturday,Light_Load,4.21
500,6/1/2018 5:00,5.83,0,0,58.27,100,18000,Weekend,Saturday,Light_Load,4.18
501,6/1/2018 5:15,5.51,0,0,61.08,100,18900,Weekend,Saturday,Light_Load,4.25
502,6/1/2018 5:30,5.29,0,0,62,100,19800,Weekend,Saturday,Light_Load,4.18
503,6/1/2018 5:45,5.26,0,0,61.85,100,20700,Weekend,Saturday,Light_Load,4.14
504,6/1/2018 6:00,5.4,0,0,60.84,100,21600,Weekend,Saturday,Light_Load,4.14
505,6/1/2018 6:15,5.47,0,0,60.35,100,22500,Weekend,Saturday,Light_Load,4.14
506,6/1/2018 6:30,5.29,0,0,62.27,100,23400,Weekend,Saturday,Light_Load,4.21
507,6/1/2018 6:45,5.4,0,0,61.49,100,24300,Weekend,Saturday,Light_Load,4.21
508,6/1/2018 7:00,5.51,0,0,60.07,100,25200,Weekend,Saturday,Light_Load,4.14
509,6/1/2018 7:15,5.22,0,0,61.49,100,26100,Weekend,Saturday,Light_Load,4.07
510,6/1/2018 7:30,5.29,0,0,61.26,100,27000,Weekend,Saturday,Light_Load,4.1
511,6/1/2018 7:45,5.26,0,0,61.48,100,27900,Weekend,Saturday,Light_Load,4.1
512,6/1/2018 8:00,5.29,0,0,62,100,28800,Weekend,Saturday,Light_Load,4.18
513,6/1/2018 8:15,5.11,0,0,62.3,100,29700,Weekend,Saturday,Light_Load,4.07
514,6/1/2018 8:30,5.11,0,0,62.3,100,30600,Weekend,Saturday,Light_Load,4.07
515,6/1/2018 8:45,5.08,0.14,0,62.53,99.94,31500,Weekend,Saturday,Light_Load,4.07
516,6/1/2018 9:00,0,20.7,0,100,20.61,32400,Weekend,Saturday,Light_Load,4.36
517,6/1/2018 9:15,0,26.5,0,100,16.89,33300,Weekend,Saturday,Light_Load,4.54
518,6/1/2018 9:30,0,26.39,0,100,16.56,34200,Weekend,Saturday,Light_Load,4.43
519,6/1/2018 9:45,0,20.99,0,100,18.72,35100,Weekend,Saturday,Light_Load,4
520,6/1/2018 10:00,0,23.33,0,100,17.92,36000,Weekend,Saturday,Light_Load,4.25
521,6/1/2018 10:15,0,23.33,0,100,18.04,36900,Weekend,Saturday,Light_Load,4.28
522,6/1/2018 10:30,0,19.73,0,100,19.01,37800,Weekend,Saturday,Light_Load,3.82
523,6/1/2018 10:45,0,26.89,0,100,15.86,38700,Weekend,Saturday,Light_Load,4.32
524,6/1/2018 11:00,0,17.93,0,100,18.95,39600,Weekend,Saturday,Light_Load,3.46
525,6/1/2018 11:15,0,9.9,0,100,37.46,40500,Weekend,Saturday,Light_Load,4
526,6/1/2018 11:30,0,7.06,0,100,44.31,41400,Weekend,Saturday,Light_Load,3.49
527,6/1/2018 11:45,0,7.63,0,100,43.73,42300,Weekend,Saturday,Light_Load,3.71
528,6/1/2018 12:00,0,7.42,0,100,46.43,43200,Weekend,Saturday,Light_Load,3.89
529,6/1/2018 12:15,0,14.08,0,100,24.32,44100,Weekend,Saturday,Light_Load,3.53
530,6/1/2018 12:30,0,24.91,0,100,16.82,45000,Weekend,Saturday,Light_Load,4.25
531,6/1/2018 12:45,0,17.39,0,100,20.06,45900,Weekend,Saturday,Light_Load,3.56
532,6/1/2018 13:00,0,22.54,0,100,17.6,46800,Weekend,Saturday,Light_Load,4.03
533,6/1/2018 13:15,0,19.69,0,100,18.18,47700,Weekend,Saturday,Light_Load,3.64
534,6/1/2018 13:30,0,18.14,0,100,19.1,48600,Weekend,Saturday,Light_Load,3.53
535,6/1/2018 13:45,0,25.16,0,100,15.82,49500,Weekend,Saturday,Light_Load,4.03
536,6/1/2018 14:00,0,17.75,0,100,18.71,50400,Weekend,Saturday,Light_Load,3.38
537,6/1/2018 14:15,0,20.92,0,100,17.6,51300,Weekend,Saturday,Light_Load,3.74
538,6/1/2018 14:30,0,21.67,0,100,17.36,52200,Weekend,Saturday,Light_Load,3.82
539,6/1/2018 14:45,0,17.5,0,100,19.4,53100,Weekend,Saturday,Light_Load,3.46
